cve_edo,nom_edo,acronimo_estado,cve_mpo_ine,nom_mpo_ine,cve_edo_mpo_ine,latitude,longitude,pob_tot,grado_prom_esco,metro,lista_nominal,total_votos,por_participacion,por_abstencion,participacion_h,participacion_m,participacion_j,v_pan,v_pri,v_prd,v_pvem,v_pt,v_mc,v_morena,v_pes,v_rsp,v_fxm,v_ci,v_vxm,v_jhh,v_otros,alianza_ganadora,votos_alianza_ganadora,margen_pp,triunfo_original
24,San Luis Potosí,SLP,009,Cerro De San Pedro,24009,22.21611111111111,-100.7997222222222,5090,8.653333333333332,NO,4370,3431,78.51258581235699,21.48741418764301,78.9078156312625,83.7712519319938,81.3055626111252,892,962,24,607,39,59,520,43,26,22,0,1882,1166,91,Va por México,1882,20.86855144272807,V x M
24,San Luis Potosí,SLP,010,Ciudad Del Maiz,24010,22.398888888888887,-99.60833333333332,30300,7.011333333333333,NO,23310,15207,65.23809523809524,34.76190476190476,56.8793305138127,75.1721638274737,65.9939500654657,3407,2505,107,2426,1974,144,1472,2182,139,61,0,6021,5875,2382,Va por México,6021,0.9600841717630039,V x M
24,San Luis Potosí,SLP,057,El Naranjo,24057,22.522777777777776,-99.33,20971,8.000588235294117,NO,15033,9725,64.69101310450343,35.308986895496574,64.0788579197825,73.7850787132101,68.9154160982265,1450,1775,82,672,239,1201,3006,191,250,233,0,3309,3918,674,Juntos Haremos Historia,3918,6.262210796915167,JHH
24,San Luis Potosí,SLP,011,Ciudad Fernandez,24011,21.942222222222224,-100.01083333333334,47699,7.775161290322581,SI,37073,20064,54.12024923798992,45.87975076201008,51.3499359944141,62.6143207673433,57.101771171479,4107,3214,215,5498,930,1404,2715,469,142,226,0,7539,9147,837,Juntos Haremos Historia,9147,8.014354066985646,JHH
24,San Luis Potosí,SLP,012,Tancanhuitz,24012,21.595555555555553,-98.96666666666668,20967,8.527333333333333,NO,14975,11134,74.35058430717864,25.649415692821364,73.360531882744,79.1382309648066,76.4246682279469,897,1174,980,1842,467,1127,1891,215,1269,215,0,3056,4204,1699,Juntos Haremos Historia,4204,10.310759834740434,JHH
24,San Luis Potosí,SLP,013,Ciudad Valles,24013,21.99361111111111,-99.01888888888888,179752,9.519809523809524,NO,130478,70981,54.400741887521264,45.599258112478736,55.5661449973248,64.8569663919979,60.4535981171399,7035,6028,1144,14385,3564,1695,20407,2895,8280,2580,0,14208,38359,13755,Juntos Haremos Historia,38359,34.02459813189445,JHH
24,San Luis Potosí,SLP,014,Coxcatlan,24014,21.540555555555557,-98.90805555555556,15318,7.916923076923077,NO,12079,8271,68.47421144134448,31.52578855865552,64.8906629642485,71.1506205971151,68.0740361651314,1423,1689,434,1154,145,144,1657,160,610,50,0,3548,2960,820,Va por México,3548,7.1091766412767505,V x M
24,San Luis Potosí,SLP,015,Charcas,24015,23.12611111111111,-101.11277777777777,21747,7.561904761904762,NO,15972,9877,61.83946907087403,38.16053092912597,60.1752289924333,68.6667512368388,64.5173845355475,1362,2016,132,3997,472,92,920,197,173,75,0,3512,5393,445,Juntos Haremos Historia,5393,19.044244203705578,JHH
24,San Luis Potosí,SLP,016,Ebano,24016,22.210833333333333,-98.37416666666664,40710,8.500937500000001,NO,30498,19200,62.954947865433795,37.045052134566205,54.2117679711352,61.5800442881334,58.0124974803467,3025,494,321,5149,300,156,3951,450,2941,1456,0,3843,9402,4847,Juntos Haremos Historia,9402,23.723958333333332,JHH
24,San Luis Potosí,SLP,017,Guadalcazar,24017,22.61777777777778,-100.40361111111112,25213,6.3116666666666665,NO,18936,11795,62.28876214617659,37.71123785382341,65.0864830237028,74.8094097146591,69.899719646323,579,5945,116,987,97,813,1128,72,882,36,0,6645,2216,990,Va por México,6645,37.5498092412039,V x M
24,San Luis Potosí,SLP,018,Huehuetlan,24018,21.546111111111113,-98.96777777777778,15289,8.418,NO,11213,8220,73.3077677695532,26.692232230446805,70.06735340729,78.6835533357117,74.6010887929416,648,2375,148,2138,153,103,863,83,1021,32,0,3175,3157,1136,Va por México,3175,0.21897810218978103,V x M
24,San Luis Potosí,SLP,019,Lagunillas,24019,21.58611111111111,-99.56666666666666,5539,6.153333333333333,NO,4738,3288,69.39636977627691,30.603630223723087,62.287104622871,74.7003424657534,68.3256976259892,144,190,21,156,310,667,613,356,182,323,0,359,1083,861,Juntos Haremos Historia,1083,6.751824817518248,JHH
24,San Luis Potosí,SLP,020,Matehuala,24020,23.649722222222223,-100.64444444444445,102166,9.091076923076924,NO,73544,35789,48.66338518437942,51.33661481562058,48.6587759471837,57.4273208689074,53.253206489425,9635,4103,843,8197,629,1692,5478,2023,427,885,0,14583,14307,3335,Va por México,14583,0.7711866774707312,V x M
24,San Luis Potosí,SLP,021,Mexquitic De Carmona,24021,22.27027777777778,-101.11694444444444,55471,8.235833333333334,NO,43985,28199,64.11049221325452,35.88950778674548,61.4607536114759,73.2568241049792,67.6522114761573,2053,6779,137,5146,624,6283,4540,450,198,168,0,8972,10314,816,Juntos Haremos Historia,10314,4.759034008298166,JHH
24,San Luis Potosí,SLP,022,Moctezuma,24022,22.746944444444445,-101.08888888888887,18894,6.66375,NO,14720,9821,66.71875,33.28125,58.8252398953184,75.0950054288816,67.2399269970518,2798,682,92,3650,937,306,741,43,49,24,0,3574,5331,116,Juntos Haremos Historia,5331,17.89023521026372,JHH
24,San Luis Potosí,SLP,023,Rayon,24023,21.84361111111111,-99.64583333333334,15374,6.64,NO,12801,7482,58.448558706351065,41.551441293648935,51.1391177896268,61.734443900049,56.4083820662768,434,1863,70,1527,1208,109,964,446,183,42,0,2369,3700,671,Juntos Haremos Historia,3700,17.789361133386794,JHH
24,San Luis Potosí,SLP,024,Rioverde,24024,21.931944444444447,-99.99666666666668,98356,7.645862068965517,SI,79132,38088,48.132234747005,51.867765252995,47.2210160660009,59.6607460493413,53.6006557463742,6501,10042,253,9133,1248,1482,6050,397,233,823,0,16798,16436,1453,Va por México,16798,0.950430581810544,V x M
24,San Luis Potosí,SLP,025,Salinas,24025,22.6275,-101.71444444444444,31109,7.425217391304348,NO,22723,12950,56.99071425427981,43.00928574572019,54.4897959183673,69.1266803169234,62.1288853784324,1186,2686,734,2701,400,761,2146,265,922,236,0,4607,5249,1423,Juntos Haremos Historia,5249,4.957528957528957,JHH
24,San Luis Potosí,SLP,026,San Antonio,24026,21.619444444444444,-98.9027777777778,9397,8.051111111111112,NO,7083,5635,79.55668502047155,20.443314979528452,66.9819686668637,73.2402732402732,70.1037037037037,520,257,36,809,223,65,1962,103,1004,39,0,814,2995,1146,Juntos Haremos Historia,2995,32.81277728482697,JHH
24,San Luis Potosí,SLP,027,San Ciro De Acosta,24027,21.66,-99.81972222222224,10241,6.679375,NO,8883,4960,55.83699200720478,44.16300799279522,51.6943211030615,62.9756208703577,57.4065528380249,727,479,48,504,1328,66,1394,68,43,21,0,1257,3229,132,Juntos Haremos Historia,3229,39.75806451612903,JHH
24,San Luis Potosí,SLP,028,San Luis Potosi,24028,22.149722222222223,-100.975,910322,11.427096774193547,SI,645062,347622,53.88970362538795,46.11029637461205,52.3414080994323,58.4917079135313,55.5761985189035,95488,38718,5799,97001,9103,11071,61944,4714,4995,5751,0,140006,168050,15460,Juntos Haremos Historia,168050,8.067383537290505,JHH
24,San Luis Potosí,SLP,029,San Martin Chalchicuautla,24029,21.371111111111112,-98.66,18413,6.8335,NO,15754,11799,74.89526469468072,25.10473530531928,66.7329093799682,71.5100453661698,69.147611871847,1886,185,77,4202,639,337,1702,1583,357,75,0,2150,6545,2015,Juntos Haremos Historia,6545,37.248919399949145,JHH
24,San Luis Potosí,SLP,030,San Nicolas Tolentino,24030,22.245555555555555,-100.55638888888888,4756,6.149090909090909,NO,4804,3137,65.29975020815986,34.700249791840136,62.7888123226591,72.226821192053,67.4585295924636,299,380,161,1067,182,49,677,18,18,10,0,842,1927,46,Juntos Haremos Historia,1927,34.58718520879822,JHH
24,San Luis Potosí,SLP,031,San Vicente Tancuayalab,24031,21.71861111111111,-98.58777777777776,14943,8.185263157894736,NO,12005,9681,80.64139941690962,19.35860058309038,77.4252039891206,85.5876216968011,81.5922605840064,1565,2975,102,541,130,100,1364,473,1606,99,0,4644,2037,2178,Va por México,4644,25.47257514719554,V x M
24,San Luis Potosí,SLP,032,Santa Catarina,24032,21.65722222222222,-99.49583333333334,12170,6.046666666666667,NO,9040,6218,68.78318584070796,31.21681415929204,60.8529902311175,78.7028301886792,69.823396942041,55,216,26,2391,552,40,2098,73,194,31,0,299,5043,298,Juntos Haremos Historia,5043,76.2946284979093,JHH
24,San Luis Potosí,SLP,033,Santa Maria Del Rio,24033,21.797500000000003,-100.73611111111111,40180,7.050333333333334,NO,31908,22138,69.38071956876018,30.619280431239815,53.197794624397,66.9329173166927,60.4060913705584,8111,5200,712,2230,503,226,3126,218,164,79,0,14026,5859,461,Va por México,14026,36.89131809558226,V x M
24,San Luis Potosí,SLP,034,Santo Domingo,24034,23.32777777777778,-101.73694444444445,10784,6.467142857142857,NO,9775,6465,66.1381074168798,33.861892583120195,63.8297872340426,74.5784418356457,69.0644490644491,286,2140,39,1446,360,55,1706,45,41,14,0,2468,3513,100,Juntos Haremos Historia,3513,16.163959783449343,JHH
24,San Luis Potosí,SLP,035,Soledad De Graciano Sanchez,24035,22.18305555555556,-100.94083333333332,336568,10.434494382022471,SI,228032,116831,51.23447586303677,48.76552413696323,44.6931819298056,51.7530899787395,48.3757583162208,14819,8390,2978,54086,2044,3506,19906,1400,1636,1524,0,26190,76036,4560,Juntos Haremos Historia,76036,42.665046092218674,JHH
24,San Luis Potosí,SLP,036,Tamasopo,24036,21.92194444444445,-99.39583333333334,29033,7,NO,21693,14658,67.5701839303001,32.429816069699896,63.2141198327914,74.0868896578239,68.5577967783079,1593,1674,1534,2068,2597,208,2639,202,972,189,0,4804,7306,1363,Juntos Haremos Historia,7306,17.069177241097012,JHH
24,San Luis Potosí,SLP,037,Tamazunchale,24037,21.26555555555555,-98.79583333333332,95256,8.362203389830508,NO,70789,41661,58.85236406786365,41.14763593213635,54.5758487583964,66.796974589955,60.9014398404739,2627,5550,1671,8573,1439,2095,12105,934,2902,484,0,9853,22119,4320,Juntos Haremos Historia,22119,29.442404166966707,JHH
24,San Luis Potosí,SLP,058,Matlapa,24058,21.33888888888889,-98.8322222222222,28824,7.739999999999999,NO,22088,15961,72.2609561752988,27.7390438247012,65.2118850462737,74.8477578889094,70.1606406672037,6527,537,103,3278,2460,160,1201,144,507,221,0,7169,6943,872,Va por México,7169,1.4159513814923876,V x M
24,San Luis Potosí,SLP,038,Tampacan,24038,21.40138888888889,-98.72777777777776,14284,8.34875,NO,12107,9695,80.0776410341125,19.922358965887497,74.1480820695807,76.3952263952264,75.2808988764045,415,3027,169,2385,333,112,1634,151,390,54,0,3613,4355,595,Juntos Haremos Historia,4355,7.653429602888087,JHH
24,San Luis Potosí,SLP,039,Tampamolon Corona,24039,21.558333333333337,-98.81972222222224,13630,7.671875,NO,10263,7441,72.50316671538538,27.496833284614624,70.500733291431,80.1088858642815,75.484066155708,252,333,71,2601,607,71,1303,186,1091,292,0,661,4515,1569,Juntos Haremos Historia,4515,39.59145276172558,JHH
24,San Luis Potosí,SLP,040,Tamuin,24040,22.006944444444443,-98.78861111111112,37087,8.304285714285713,NO,26853,16541,61.598331657542914,38.401668342457086,55.7426290411825,64.6061889990164,60.2713777640328,896,2517,310,1578,753,1304,2561,409,4606,578,0,3726,4894,5593,Otros,5593,4.2258630070733325,JHH
24,San Luis Potosí,SLP,041,Tanlajas,24041,21.66722222222222,-98.8877777777778,17594,7.743125,NO,13561,9943,73.32055158174175,26.679448418258247,73.314606741573,79.3961462600516,76.3981844757289,1583,1405,741,1106,291,236,2656,181,945,65,0,3732,4054,1191,Juntos Haremos Historia,4054,3.238459217539978,JHH
24,San Luis Potosí,SLP,042,Tanquian De Escobedo,24042,21.60027777777778,-98.66194444444444,13452,8.118181818181819,NO,10174,7892,77.57027717711814,22.429722822881857,72.3016366273047,80.1033097378994,76.3576685896161,972,1176,49,612,42,53,1206,1654,1494,54,0,2201,1862,3202,Otros,3202,12.683730359858084,V x M
24,San Luis Potosí,SLP,043,Tierra Nueva,24043,21.66638888888889,-100.57583333333334,7937,6.196363636363636,NO,7640,4639,60.71989528795812,39.28010471204188,50.728779651329,63.6363636363636,57.5814452339456,362,1538,952,655,40,128,491,28,60,15,0,2854,1186,103,Va por México,2854,35.956025005389094,V x M
24,San Luis Potosí,SLP,044,Vanegas,24044,23.885277777777777,-100.9525,7433,7.0649999999999995,NO,5553,3734,67.24293174860436,32.75706825139564,65.5009107468124,74.9608763693271,70.0622524052066,211,318,20,1137,80,788,517,241,52,19,0,550,1737,312,Juntos Haremos Historia,1737,25.415104445634707,JHH
24,San Luis Potosí,SLP,045,Venado,24045,22.933333333333337,-101.09277777777775,14162,6.994,NO,11188,7509,67.11655345012514,32.88344654987486,67.9256134969325,77.6257396449704,72.863328313253,1808,691,108,1354,151,1177,1406,82,35,34,0,2610,2913,151,Juntos Haremos Historia,2913,4.035157810627247,JHH
24,San Luis Potosí,SLP,046,Villa De Arista,24046,22.64527777777778,-100.85,17264,7.066923076923077,NO,11723,7985,68.11396400238847,31.88603599761153,61.1788248135347,72.1396474248185,66.7996100327927,510,2253,1784,556,48,1379,909,54,89,26,0,4547,1517,169,Va por México,4547,37.94614902943018,V x M
24,San Luis Potosí,SLP,047,Villa De Arriaga,24047,21.910277777777775,-101.3822222222222,18206,7.097777777777778,NO,13064,9645,73.82884262094305,26.17115737905695,65.6087239583333,74.1960907944515,69.9711723254324,510,2907,1046,3478,79,51,973,22,31,27,0,4466,4530,80,Juntos Haremos Historia,4530,0.6635562467599793,JHH
24,San Luis Potosí,SLP,048,Villa De Guadalupe,24048,23.374166666666667,-100.75944444444444,9379,6.4366666666666665,NO,7650,5152,67.34640522875817,32.65359477124183,57.8486875965003,68.8350571584105,63.1878306878307,262,276,568,1825,48,49,376,1220,50,23,0,1110,2253,1293,Juntos Haremos Historia,2253,18.633540372670808,JHH
24,San Luis Potosí,SLP,049,Villa De La Paz,24049,23.676944444444445,-100.70222222222222,5314,8.74625,NO,4003,2625,65.5758181363977,34.4241818636023,62.5127161749746,71.8910585817061,67.1779141104295,244,293,33,633,42,226,443,145,44,351,0,572,1120,540,Juntos Haremos Historia,1120,20.876190476190477,JHH
24,San Luis Potosí,SLP,050,Villa De Ramos,24050,22.830833333333334,-101.90555555555557,38389,6.686,NO,27971,18493,66.11490472274856,33.88509527725144,63.4787258421816,81.7957823030654,72.8783934548159,386,5772,106,5626,4680,386,841,101,37,30,0,6267,11151,168,Juntos Haremos Historia,11151,26.40999297031309,JHH
24,San Luis Potosí,SLP,051,Villa De Reyes,24051,21.80388888888889,-100.93333333333334,52920,7.7884375,NO,38714,26744,69.08095262695666,30.91904737304334,66.741353556245,78.4918641476466,72.7659574468085,2844,5529,4808,3477,420,3466,3194,435,413,105,0,13182,7091,953,Va por México,13182,22.7752019144481,V x M
24,San Luis Potosí,SLP,052,Villa Hidalgo,24052,22.448611111111113,-100.67916666666667,15384,7.12578947368421,NO,12349,9019,73.03425378573164,26.965746214268364,68.8639785845742,78.3177570093458,73.5542067105041,2651,3438,51,1199,70,73,919,20,31,22,0,6144,2191,73,Va por México,6144,43.8296928706065,V x M
24,San Luis Potosí,SLP,053,Villa Juarez,24053,22.323055555555555,-100.26833333333332,10387,6.490625,NO,9046,5370,59.36325447711695,40.63674552288305,53.9854272466328,61.8239420683413,57.8565042467591,232,2359,51,332,47,994,719,31,175,20,0,2644,1101,226,Va por México,2644,28.733705772811916,V x M
24,San Luis Potosí,SLP,054,Axtla De Terrazas,24054,21.440833333333337,-98.87694444444443,32726,8.528571428571428,NO,24603,17917,72.82445230256472,27.175547697435277,69.4699837750135,77.0009881422925,73.4056287115931,993,2377,245,3706,509,195,5396,1479,1504,144,0,3619,9612,3127,Juntos Haremos Historia,9612,33.44868002455768,JHH
24,San Luis Potosí,SLP,055,Xilitla,24055,21.38277777777778,-98.99388888888888,49753,8.01063829787234,NO,36084,23237,64.39696264272253,35.60303735727747,55.076260332984,65.4431014315156,60.3740286356779,7280,2539,104,2621,224,399,6709,274,1233,151,0,9924,9557,1658,Va por México,9924,1.5793777165727074,V x M
24,San Luis Potosí,SLP,056,Zaragoza,24056,22.039722222222224,-100.72972222222222,27103,7.0181818181818185,SI,19502,12835,65.81376269100605,34.18623730899395,58.6537389947621,70.3090156100669,64.6220772158782,570,1779,480,3521,533,1313,1406,398,1522,139,0,2830,5460,2059,Juntos Haremos Historia,5460,20.49084534476042,JHH
25,Sinaloa,Sin.,001,Ahome,25001,25.79361111111111,-108.99694444444444,462209,10.320746887966806,NO,339435,163487,48.16444974737431,51.83555025262569,50.5891853478907,56.591840906085,53.6984791300773,14983,34428,2170,2373,12618,7698,76110,2277,2447,3888,0,51584,91103,8612,Juntos Haremos Historia,91103,24.172564179414877,JHH
25,Sinaloa,Sin.,002,Angostura,25002,25.36722222222222,-108.16166666666668,44567,8.99504854368932,NO,36587,25044,68.4505425424331,31.549457457566906,49.9860545545825,55.5129060970182,52.7532518173969,1000,7601,382,301,511,444,12726,488,550,322,0,8984,13541,1360,Juntos Haremos Historia,13541,18.19597508385242,JHH
25,Sinaloa,Sin.,003,Badiraguato,25003,25.36277777777778,-107.55083333333332,26312,6.603278688524591,NO,22950,12796,55.75599128540305,44.24400871459695,39.1669583479174,42.3853855612155,40.7732094328044,327,4332,210,89,154,110,6434,309,143,90,0,4870,6679,542,Juntos Haremos Historia,6679,14.137230384495155,JHH
25,Sinaloa,Sin.,004,Concordia,25004,23.286944444444448,-106.06388888888888,24849,7.765869565217392,NO,19911,10221,51.33343378032244,48.66656621967756,18.3418786882074,20.6031622096428,19.4675217412428,524,911,840,81,184,120,6473,344,108,83,0,2275,6741,535,Juntos Haremos Historia,6741,43.694354759808235,JHH
25,Sinaloa,Sin.,005,Cosala,25005,24.414166666666667,-106.68861111111111,16656,7.27375,NO,12559,8139,64.80611513655545,35.19388486344455,59.0850515463918,66.1504797172193,62.5401267594041,469,2689,115,58,87,345,3435,299,148,26,0,3276,3580,473,Juntos Haremos Historia,3580,3.7351025924560757,JHH
25,Sinaloa,Sin.,006,Culiacan,25006,24.791944444444447,-107.39805555555556,1004876,10.476851485148517,SI,726761,332275,45.7199822224913,54.2800177775087,48.1643290111824,53.6891737576896,51.0258683190142,30709,82176,4205,5788,4528,14323,164046,7414,3528,6333,0,117093,174366,17275,Juntos Haremos Historia,174366,17.236626288465878,JHH
25,Sinaloa,Sin.,007,Choix,25007,26.71,-108.3261111111111,29326,6.620144927536232,NO,24023,14081,58.61466094992299,41.38533905007701,57.8311216296171,67.1375010898945,62.412017167382,2824,670,2892,120,75,109,6403,210,196,138,0,6386,6598,544,Juntos Haremos Historia,6598,1.5055748881471487,JHH
25,Sinaloa,Sin.,008,Elota,25008,23.92138888888889,-106.89194444444443,55321,7.989661016949152,NO,32892,20255,61.580323482913776,38.419676517086224,55.761344093134,62.4352157232281,59.069224353628,386,5236,308,219,6276,276,5872,522,128,89,0,5932,12367,739,Juntos Haremos Historia,12367,31.769933349790175,JHH
25,Sinaloa,Sin.,009,Escuinapa,25009,22.833333333333332,-105.77805555555555,59694,9.577301587301587,NO,42607,24463,57.41544816579436,42.58455183420564,11.1349570772609,12.9570516540917,12.0603261937512,4594,3922,214,158,2717,3425,7627,372,457,180,0,8732,10503,1009,Juntos Haremos Historia,10503,7.239504557903773,JHH
25,Sinaloa,Sin.,010,El Fuerte,25010,26.41638888888889,-108.61777777777776,97751,8.497294117647058,NO,74335,39236,52.78267303423691,47.21732696576309,54.4641364320348,64.3509141858336,59.4183152831264,944,7885,318,6718,174,2319,17830,498,525,606,0,9150,24722,1629,Juntos Haremos Historia,24722,39.68804159445407,JHH
25,Sinaloa,Sin.,011,Guasave,25011,25.573333333333338,-108.47027777777778,286897,9.438812785388128,NO,217196,107178,49.34621263743347,50.65378736256653,53.059653624118,60.283509712488,56.7771848985027,11219,30613,2006,548,464,1604,53984,2009,1257,633,0,43841,54996,3899,Juntos Haremos Historia,54996,10.407919535725615,JHH
